date,temperature,humidity,luminosity
2019-11-27 16:42:53.011,24.3,28.6,245
2019-11-27 16:42:50.738,24.3,28.6,245
2019-11-27 16:42:48.464,24.3,28.6,245
2019-11-27 16:42:46.191,24.3,28.6,245
2019-11-27 16:42:43.918,24.3,28.6,245
2019-11-27 16:42:41.645,24.3,28.6,247
2019-11-27 16:42:39.372,24.3,28.6,245
2019-11-27 16:42:37.098,24.3,28.6,245
2019-11-27 16:42:34.825,24.4,28.6,245
2019-11-27 16:42:32.551,24.3,28.6,245
2019-11-27 16:42:30.279,24.4,28.5,245
2019-11-27 16:42:28.006,24.4,28.5,245
2019-11-27 16:42:25.732,24.3,28.5,245
2019-11-27 16:42:23.458,24.3,28.5,245
2019-11-27 16:42:21.186,24.3,28.5,245
2019-11-27 16:42:18.914,24.3,28.5,245
2019-11-27 16:42:16.635,24.3,28.4,245
2019-11-27 16:42:14.362,24.4,28.4,245
2019-11-27 16:42:12.089,24.4,28.4,245
2019-11-27 16:42:09.816,24.4,28.4,245
2019-11-27 16:42:07.543,24.4,28.4,245
2019-11-27 16:42:05.269,24.4,28.4,245
2019-11-27 16:42:02.996,24.4,28.3,245
2019-11-27 16:42:00.722,24.4,28.4,245
2019-11-27 16:41:58.450,24.4,28.4,245
2019-11-27 16:41:56.175,24.4,28.4,245
2019-11-27 16:41:53.903,24.4,28.4,245
2019-11-27 16:41:51.630,24.4,28.4,245
2019-11-27 16:41:49.356,24.4,28.5,245
2019-11-27 16:41:47.083,24.4,28.5,245
2019-11-27 16:41:44.809,24.4,28.5,247
2019-11-27 16:41:42.536,24.4,28.5,243
2019-11-27 16:41:40.263,24.4,28.5,238
2019-11-27 16:41:37.990,24.4,28.5,240
2019-11-27 16:41:35.716,24.4,28.5,240
2019-11-27 16:41:33.444,24.4,28.6,237
2019-11-27 16:41:31.171,24.4,28.6,240
2019-11-27 16:41:28.897,24.4,28.6,238
2019-11-27 16:41:26.624,24.4,28.7,240
2019-11-27 16:41:24.346,24.4,28.6,238
2019-11-27 16:41:22.073,24.4,28.3,240
2019-11-27 16:41:19.801,24.4,28.3,238
2019-11-27 16:41:17.527,24.4,28.3,238
2019-11-27 16:41:15.253,24.4,28.3,238
2019-11-27 16:41:12.980,24.4,28.3,242
2019-11-27 16:41:10.707,24.4,28.3,242
2019-11-27 16:41:08.433,24.4,28.3,242
2019-11-27 16:41:06.160,24.4,28.3,242
2019-11-27 16:41:03.888,24.4,28.3,240
2019-11-27 16:41:01.614,24.4,28.3,242
2019-11-27 16:40:59.341,24.4,28.3,242
2019-11-27 16:40:57.068,24.4,28.3,242
2019-11-27 16:40:54.794,24.4,28.3,237
2019-11-27 16:40:52.522,24.4,28.2,237
2019-11-27 16:40:50.248,24.4,28.2,242
